id,o_id,runs,delivery,extra_type,extras,batsman,bowler,score,for,wicket_ball,inn_id,m_id,t_id,c1,c2,c3,dots,c4,c6,ball_color
19387,3201,6,8.1,0,0,84,27,80,2,0,165,83,4,0,0,0,0,0,1,y
19388,3201,4,8.2,0,0,84,27,84,2,0,165,83,4,0,0,0,0,1,0,y
19389,3201,0,8.3,0,0,84,27,84,2,0,165,83,4,0,0,0,1,0,0,y
19390,3201,4,8.4,0,0,84,27,88,2,0,165,83,4,0,0,0,0,1,0,y
19391,3201,1,8.5,0,0,84,27,89,2,0,165,83,4,1,0,0,0,0,0,y
19392,3201,1,8.6,0,0,222,27,90,2,0,165,83,4,1,0,0,0,0,0,y
19393,3202,1,9.1,0,0,222,23,91,2,0,165,83,4,1,0,0,0,0,0,y
19394,3202,1,9.2,w,1,84,23,92,2,0,165,83,4,0,0,0,0,0,0,y
19395,3202,1,9.2,0,0,84,23,93,2,0,165,83,4,1,0,0,0,0,0,y
19396,3202,1,9.3,0,0,222,23,94,2,0,165,83,4,1,0,0,0,0,0,y
19397,3202,1,9.4,0,0,84,23,95,2,0,165,83,4,1,0,0,0,0,0,y
19398,3202,1,9.5,0,0,222,23,96,2,0,165,83,4,1,0,0,0,0,0,y
19399,3202,1,9.6,0,0,84,23,97,2,0,165,83,4,1,0,0,0,0,0,y
19400,3203,4,10.1,0,0,84,241,101,2,0,165,83,4,0,0,0,0,1,0,y
19401,3203,4,10.2,0,0,84,241,105,2,0,165,83,4,0,0,0,0,1,0,y
19402,3203,1,10.3,0,0,84,241,106,2,0,165,83,4,1,0,0,0,0,0,y
19403,3203,4,10.4,0,0,222,241,110,2,0,165,83,4,0,0,0,0,1,0,y
19404,3203,0,10.5,0,0,222,241,110,2,0,165,83,4,0,0,0,1,0,0,y
19405,3203,0,10.6,0,0,222,241,110,2,0,165,83,4,0,0,0,1,0,0,y
19406,3204,1,11.1,0,0,84,23,111,2,0,165,83,4,1,0,0,0,0,0,y
19407,3204,1,11.2,0,0,222,23,112,2,0,165,83,4,1,0,0,0,0,0,y
19408,3204,2,11.3,0,0,84,23,114,2,0,165,83,4,0,1,0,0,0,0,y
19409,3204,1,11.4,0,0,84,23,115,2,0,165,83,4,1,0,0,0,0,0,y
19410,3204,6,11.5,0,0,222,23,121,2,0,165,83,4,0,0,0,0,0,1,y
19411,3204,0,11.6,0,0,222,23,121,2,0,165,83,4,0,0,0,1,0,0,y
19412,3205,1,12.1,0,0,84,230,122,2,0,165,83,4,1,0,0,0,0,0,y
19413,3205,1,12.2,0,0,222,230,123,2,0,165,83,4,1,0,0,0,0,0,y
19414,3205,1,12.3,0,0,84,230,124,2,0,165,83,4,1,0,0,0,0,0,y
19415,3205,1,12.4,0,0,222,230,125,2,0,165,83,4,1,0,0,0,0,0,y
19416,3205,6,12.5,0,0,84,230,131,2,0,165,83,4,0,0,0,0,0,1,y
19417,3205,0,12.6,0,0,84,230,131,2,0,165,83,4,0,0,0,1,0,0,y
19418,3206,1,13.1,0,0,222,23,132,2,0,165,83,4,1,0,0,0,0,0,y
19419,3206,0,13.2,0,0,84,23,132,2,0,165,83,4,0,0,0,1,0,0,y
19420,3206,1,13.3,0,0,84,23,133,2,0,165,83,4,1,0,0,0,0,0,y
19421,3206,1,13.4,0,0,222,23,134,2,0,165,83,4,1,0,0,0,0,0,y
19422,3206,1,13.5,0,0,84,23,135,2,0,165,83,4,1,0,0,0,0,0,y
19423,3206,1,13.6,0,0,222,23,136,2,0,165,83,4,1,0,0,0,0,0,y
19424,3207,0,14.1,0,0,222,22,136,3,1,165,83,4,0,0,0,1,0,0,y
19425,3207,0,14.2,0,0,87,22,136,3,0,165,83,4,0,0,0,1,0,0,y
19426,3207,0,14.3,0,0,87,22,136,3,0,165,83,4,0,0,0,1,0,0,y
19427,3207,0,14.4,0,0,87,22,136,3,0,165,83,4,0,0,0,1,0,0,y
19428,3207,2,14.5,0,0,87,22,138,3,0,165,83,4,0,1,0,0,0,0,y
19429,3207,1,14.6,0,0,87,22,139,3,0,165,83,4,1,0,0,0,0,0,y
19430,3208,1,15.1,0,0,87,27,140,3,0,165,83,4,1,0,0,0,0,0,y
19431,3208,4,15.2,0,0,84,27,144,3,0,165,83,4,0,0,0,0,1,0,y
19432,3208,0,15.3,0,0,84,27,144,3,0,165,83,4,0,0,0,1,0,0,y
19433,3208,1,15.4,0,0,84,27,145,3,0,165,83,4,1,0,0,0,0,0,y
19434,3208,1,15.5,0,0,87,27,146,3,0,165,83,4,1,0,0,0,0,0,y
19435,3208,4,15.6,0,0,84,27,150,3,0,165,83,4,0,0,0,0,1,0,y
19436,3209,1,16.1,0,0,87,230,151,3,0,165,83,4,1,0,0,0,0,0,y
19437,3209,1,16.2,0,0,84,230,152,3,0,165,83,4,1,0,0,0,0,0,y
19438,3209,1,16.3,0,0,87,230,153,3,0,165,83,4,1,0,0,0,0,0,y
19439,3209,1,16.4,0,0,84,230,154,3,0,165,83,4,1,0,0,0,0,0,y
19440,3209,0,16.5,0,0,87,230,154,3,0,165,83,4,0,0,0,1,0,0,y
19441,3209,1,16.6,0,0,87,230,155,3,0,165,83,4,1,0,0,0,0,0,y
19442,3210,1,17.1,0,0,87,26,156,3,0,165,83,4,1,0,0,0,0,0,y
19443,3210,1,17.2,0,0,84,26,157,3,0,165,83,4,1,0,0,0,0,0,y
19444,3210,6,17.3,0,0,87,26,163,3,0,165,83,4,0,0,0,0,0,1,y
19445,3210,0,17.4,0,0,87,26,163,3,0,165,83,4,0,0,0,1,0,0,y
19446,3210,1,17.5,0,0,87,26,164,3,0,165,83,4,1,0,0,0,0,0,y
19447,3210,6,17.6,0,0,84,26,170,3,0,165,83,4,0,0,0,0,0,1,y
19448,3211,1,18.1,0,0,87,230,171,3,0,165,83,4,1,0,0,0,0,0,y
19449,3211,4,18.2,0,0,84,230,175,3,0,165,83,4,0,0,0,0,1,0,y
19450,3211,1,18.3,0,0,84,230,176,3,0,165,83,4,1,0,0,0,0,0,y
19451,3211,1,18.4,0,0,87,230,177,3,0,165,83,4,1,0,0,0,0,0,y
19452,3211,0,18.5,0,0,84,230,177,3,0,165,83,4,0,0,0,1,0,0,y
19453,3211,4,18.6,0,0,84,230,181,3,0,165,83,4,0,0,0,0,1,0,y
19454,3212,1,19.1,0,0,87,27,182,3,0,165,83,4,1,0,0,0,0,0,y
19455,3212,0,19.2,0,0,84,27,182,3,0,165,83,4,0,0,0,1,0,0,y
19456,3212,4,19.3,0,0,84,27,186,3,0,165,83,4,0,0,0,0,1,0,y
19457,3212,0,19.4,0,0,84,27,186,4,1,165,83,4,0,0,0,1,0,0,y
19458,3212,0,19.5,0,0,86,27,186,4,0,165,83,4,0,0,0,1,0,0,y
19459,3212,4,19.6,0,0,86,27,190,4,0,165,83,4,0,0,0,0,1,0,y
19460,3213,1,0.1,0,0,216,91,1,0,0,166,83,4,1,0,0,0,0,0,y
19461,3213,0,0.2,0,0,18,91,1,1,1,166,83,4,0,0,0,1,0,0,y
19462,3213,0,0.3,0,0,16,91,1,1,0,166,83,4,0,0,0,1,0,0,y
19463,3213,0,0.4,0,0,16,91,1,2,1,166,83,4,0,0,0,1,0,0,y
19464,3213,0,0.5,0,0,19,91,1,2,0,166,83,4,0,0,0,1,0,0,y
19465,3213,0,0.6,0,0,19,91,1,2,0,166,83,4,0,0,0,1,0,0,y
19466,3214,1,1.1,0,0,216,162,2,2,0,166,83,4,1,0,0,0,0,0,y
19467,3214,0,1.2,0,0,19,162,2,2,0,166,83,4,0,0,0,1,0,0,y
19468,3214,4,1.3,0,0,19,162,6,2,0,166,83,4,0,0,0,0,1,0,y
19469,3214,1,1.4,0,0,19,162,7,2,0,166,83,4,1,0,0,0,0,0,y
19470,3214,1,1.5,0,0,216,162,8,2,0,166,83,4,1,0,0,0,0,0,y
19471,3214,1,1.6,0,0,19,162,9,2,0,166,83,4,1,0,0,0,0,0,y
19472,3215,0,2.1,0,0,19,91,9,2,0,166,83,4,0,0,0,1,0,0,y
19473,3215,1,2.2,0,0,19,91,10,2,0,166,83,4,1,0,0,0,0,0,y
19474,3215,0,2.3,0,0,216,91,10,2,0,166,83,4,0,0,0,1,0,0,y
19475,3215,1,2.4,0,0,216,91,11,2,0,166,83,4,1,0,0,0,0,0,y
19476,3215,6,2.5,0,0,19,91,17,2,0,166,83,4,0,0,0,0,0,1,y
19477,3215,4,2.6,0,0,19,91,21,2,0,166,83,4,0,0,0,0,1,0,y
19478,3216,1,3.1,0,0,216,162,22,2,0,166,83,4,1,0,0,0,0,0,y
19479,3216,0,3.2,0,0,19,162,22,2,0,166,83,4,0,0,0,1,0,0,y
19480,3216,1,3.3,0,0,19,162,23,2,0,166,83,4,1,0,0,0,0,0,y
19481,3216,1,3.4,0,0,216,162,24,2,0,166,83,4,1,0,0,0,0,0,y
19482,3216,0,3.5,0,0,19,162,24,2,0,166,83,4,0,0,0,1,0,0,y
19483,3216,0,3.6,0,0,19,162,24,3,1,166,83,4,0,0,0,1,0,0,y
19484,3217,1,4.1,0,0,216,93,25,3,0,166,83,4,1,0,0,0,0,0,y
19485,3217,0,4.2,0,0,201,93,25,3,0,166,83,4,0,0,0,1,0,0,y
19486,3217,1,4.3,0,0,201,93,26,3,0,166,83,4,1,0,0,0,0,0,y
19487,3217,0,4.4,0,0,216,93,26,4,1,166,83,4,0,0,0,1,0,0,y
19488,3217,0,4.5,0,0,23,93,26,4,0,166,83,4,0,0,0,1,0,0,y
19489,3217,0,4.6,0,0,23,93,26,4,0,166,83,4,0,0,0,1,0,0,y
19490,3218,1,5.1,0,0,201,162,27,4,0,166,83,4,1,0,0,0,0,0,y
19491,3218,0,5.2,0,0,23,162,27,5,1,166,83,4,0,0,0,1,0,0,y
19492,3218,0,5.3,0,0,241,162,27,5,0,166,83,4,0,0,0,1,0,0,y
19493,3218,1,5.4,0,0,241,162,28,5,0,166,83,4,1,0,0,0,0,0,y
19494,3218,0,5.5,0,0,201,162,28,5,0,166,83,4,0,0,0,1,0,0,y
19495,3218,0,5.6,0,0,201,162,28,5,0,166,83,4,0,0,0,1,0,0,y
19496,3219,0,6.1,0,0,241,93,28,5,0,166,83,4,0,0,0,1,0,0,y
19497,3219,4,6.2,0,0,241,93,32,5,0,166,83,4,0,0,0,0,1,0,y
19498,3219,0,6.3,0,0,241,93,32,6,1,166,83,4,0,0,0,1,0,0,y
19499,3219,0,6.4,0,0,22,93,32,6,0,166,83,4,0,0,0,1,0,0,y
19500,3219,0,6.5,0,0,22,93,32,6,0,166,83,4,0,0,0,1,0,0,y
19501,3219,1,6.6,0,0,22,93,33,6,0,166,83,4,1,0,0,0,0,0,y
19502,3220,6,7.1,0,0,22,162,39,6,0,166,83,4,0,0,0,0,0,1,y
19503,3220,4,7.2,0,0,22,162,43,6,0,166,83,4,0,0,0,0,1,0,y
19504,3220,0,7.3,0,0,22,162,43,6,0,166,83,4,0,0,0,1,0,0,y
19505,3220,2,7.4,n,1,22,162,45,6,0,166,83,4,1,0,0,0,0,0,y
19506,3220,4,7.4,0,0,201,162,49,6,0,166,83,4,0,0,0,0,1,0,y
19507,3220,1,7.5,0,0,201,162,50,6,0,166,83,4,1,0,0,0,0,0,y
19508,3220,1,7.6,0,0,22,162,51,6,0,166,83,4,1,0,0,0,0,0,y
19509,3221,1,8.1,0,0,22,92,52,6,0,166,83,4,1,0,0,0,0,0,y
19510,3221,1,8.2,0,0,201,92,53,6,0,166,83,4,1,0,0,0,0,0,y
19511,3221,6,8.3,0,0,22,92,59,6,0,166,83,4,0,0,0,0,0,1,y
19512,3221,0,8.4,0,0,22,92,59,6,0,166,83,4,0,0,0,1,0,0,y
19513,3221,1,8.5,0,0,22,92,60,6,0,166,83,4,1,0,0,0,0,0,y
19514,3221,1,8.6,0,0,201,92,61,6,0,166,83,4,1,0,0,0,0,0,y
19515,3222,6,9.1,0,0,201,225,67,6,0,166,83,4,0,0,0,0,0,1,y
19516,3222,6,9.2,0,0,201,225,73,6,0,166,83,4,0,0,0,0,0,1,y
19517,3222,0,9.3,0,0,201,225,73,6,0,166,83,4,0,0,0,1,0,0,y
19518,3222,2,9.4,n,1,201,225,75,6,0,166,83,4,1,0,0,0,0,0,y
19519,3222,4,9.4,0,0,22,225,79,6,0,166,83,4,0,0,0,0,1,0,y
19520,3222,1,9.5,0,0,22,225,80,6,0,166,83,4,1,0,0,0,0,0,y
19521,3222,1,9.6,0,0,201,225,81,6,0,166,83,4,1,0,0,0,0,0,y
19522,3223,0,10.1,0,0,201,91,81,6,0,166,83,4,0,0,0,1,0,0,y
19523,3223,0,10.2,0,0,201,91,81,6,0,166,83,4,0,0,0,1,0,0,y
19524,3223,0,10.3,0,0,201,91,81,7,1,166,83,4,0,0,0,1,0,0,y
19525,3223,0,10.4,0,0,27,91,81,7,0,166,83,4,0,0,0,1,0,0,y
19526,3223,1,10.5,0,0,27,91,82,7,0,166,83,4,1,0,0,0,0,0,y
19527,3223,0,10.6,0,0,22,91,82,7,0,166,83,4,0,0,0,1,0,0,y
19528,3224,1,11.1,0,0,27,93,83,7,0,166,83,4,1,0,0,0,0,0,y
19529,3224,0,11.2,0,0,22,93,83,7,0,166,83,4,0,0,0,1,0,0,y
19530,3224,6,11.3,0,0,22,93,89,7,0,166,83,4,0,0,0,0,0,1,y
19531,3224,6,11.4,0,0,22,93,95,7,0,166,83,4,0,0,0,0,0,1,y
19532,3224,4,11.5,0,0,22,93,99,7,0,166,83,4,0,0,0,0,1,0,y
19533,3224,1,11.6,0,0,22,93,100,7,0,166,83,4,1,0,0,0,0,0,y
19534,3225,0,12.1,0,0,22,91,100,7,0,166,83,4,0,0,0,1,0,0,y
19535,3225,1,12.2,0,0,22,91,101,7,0,166,83,4,1,0,0,0,0,0,y
19536,3225,0,12.3,0,0,27,91,101,8,1,166,83,4,0,0,0,1,0,0,y
19537,3225,0,12.4,0,0,230,91,101,9,1,166,83,4,0,0,0,1,0,0,y
19538,3225,0,12.5,0,0,26,91,101,10,1,166,83,4,0,0,0,1,0,0,y
19539,3226,4,0.1,0,0,28,78,4,0,0,167,84,4,0,0,0,0,1,0,y
19540,3226,0,0.2,0,0,28,78,4,0,0,167,84,4,0,0,0,1,0,0,y
19541,3226,1,0.3,0,0,28,78,5,0,0,167,84,4,1,0,0,0,0,0,y
19542,3226,6,0.4,0,0,29,78,11,0,0,167,84,4,0,0,0,0,0,1,y
19543,3226,0,0.5,0,0,29,78,11,0,0,167,84,4,0,0,0,1,0,0,y
19544,3226,1,0.6,0,0,29,78,12,0,0,167,84,4,1,0,0,0,0,0,y
19545,3227,0,1.1,0,0,29,80,12,1,1,167,84,4,0,0,0,1,0,0,g
19546,3227,0,1.2,0,0,31,80,12,2,1,167,84,4,0,0,0,1,0,0,g
19547,3227,6,1.3,0,0,195,80,18,2,0,167,84,4,0,0,0,0,0,1,g
19548,3227,6,1.4,0,0,195,80,24,2,0,167,84,4,0,0,0,0,0,1,g
19549,3227,1,1.5,0,0,195,80,25,2,0,167,84,4,1,0,0,0,0,0,g
19550,3227,4,1.6,0,0,28,80,29,2,0,167,84,4,0,0,0,0,1,0,g
19551,3228,0,2.1,0,0,195,229,29,2,0,167,84,4,0,0,0,1,0,0,y
19552,3228,1,2.2,0,0,195,229,30,2,0,167,84,4,1,0,0,0,0,0,y
19553,3228,0,2.3,0,0,28,229,30,2,0,167,84,4,0,0,0,1,0,0,y
19554,3228,1,2.4,0,0,28,229,31,2,0,167,84,4,1,0,0,0,0,0,y
19555,3228,4,2.5,0,0,195,229,35,2,0,167,84,4,0,0,0,0,1,0,y
19556,3228,1,2.6,0,0,195,229,36,2,0,167,84,4,1,0,0,0,0,0,y
19557,3229,4,3.1,0,0,195,80,40,2,0,167,84,4,0,0,0,0,1,0,g
19558,3229,4,3.2,0,0,195,80,44,2,0,167,84,4,0,0,0,0,1,0,g
19559,3229,1,3.3,0,0,195,80,45,2,0,167,84,4,1,0,0,0,0,0,g
19560,3229,6,3.4,0,0,28,80,51,2,0,167,84,4,0,0,0,0,0,1,g
19561,3229,6,3.5,0,0,28,80,57,2,0,167,84,4,0,0,0,0,0,1,g
19562,3229,1,3.6,0,0,28,80,58,2,0,167,84,4,1,0,0,0,0,0,g
19563,3230,0,4.1,0,0,28,229,58,2,0,167,84,4,0,0,0,1,0,0,y
19564,3230,6,4.2,0,0,28,229,64,2,0,167,84,4,0,0,0,0,0,1,y
19565,3230,0,4.3,0,0,28,229,64,2,0,167,84,4,0,0,0,1,0,0,y
19566,3230,4,4.4,0,0,28,229,68,2,0,167,84,4,0,0,0,0,1,0,y
19567,3230,1,4.5,0,0,28,229,69,2,0,167,84,4,1,0,0,0,0,0,y
19568,3230,1,4.6,0,0,195,229,70,2,0,167,84,4,1,0,0,0,0,0,y
19569,3231,0,5.1,0,0,195,81,70,2,0,167,84,4,0,0,0,1,0,0,g
19570,3231,0,5.2,0,0,195,81,70,2,0,167,84,4,0,0,0,1,0,0,g
19571,3231,1,5.3,0,0,195,81,71,2,0,167,84,4,1,0,0,0,0,0,g
19572,3231,6,5.4,0,0,28,81,77,2,0,167,84,4,0,0,0,0,0,1,g
19573,3231,1,5.5,0,0,28,81,78,2,0,167,84,4,1,0,0,0,0,0,g
19574,3231,1,5.6,n,1,195,81,79,2,0,167,84,4,0,0,0,1,0,0,g
19575,3231,4,5.6,0,0,195,81,83,2,0,167,84,4,0,0,0,0,1,0,g
19576,3232,1,6.1,0,0,28,251,84,2,0,167,84,4,1,0,0,0,0,0,y
19577,3232,1,6.2,0,0,195,251,85,2,0,167,84,4,1,0,0,0,0,0,y
19578,3232,4,6.3,0,0,28,251,89,2,0,167,84,4,0,0,0,0,1,0,y
19579,3232,0,6.4,0,0,28,251,89,3,1,167,84,4,0,0,0,1,0,0,y
19580,3232,0,6.5,0,0,32,251,89,3,0,167,84,4,0,0,0,1,0,0,y
19581,3232,6,6.6,0,0,32,251,95,3,0,167,84,4,0,0,0,0,0,1,y
19582,3233,1,7.1,0,0,195,80,96,3,0,167,84,4,1,0,0,0,0,0,g
19583,3233,1,7.2,0,0,32,80,97,3,0,167,84,4,1,0,0,0,0,0,g
19584,3233,0,7.3,0,0,195,80,97,3,0,167,84,4,0,0,0,1,0,0,g
19585,3233,1,7.4,0,0,195,80,98,3,0,167,84,4,1,0,0,0,0,0,g
19586,3233,1,7.5,0,0,32,80,99,3,0,167,84,4,1,0,0,0,0,0,g
19587,3233,1,7.6,0,0,195,80,100,3,0,167,84,4,1,0,0,0,0,0,g
19588,3234,1,8.1,0,0,195,78,101,3,0,167,84,4,1,0,0,0,0,0,y
19589,3234,1,8.2,0,0,32,78,102,3,0,167,84,4,1,0,0,0,0,0,y
19590,3234,0,8.3,0,0,195,78,102,3,0,167,84,4,0,0,0,1,0,0,y
19591,3234,1,8.4,0,0,195,78,103,3,0,167,84,4,1,0,0,0,0,0,y
19592,3234,1,8.5,0,0,32,78,104,3,0,167,84,4,1,0,0,0,0,0,y
19593,3234,0,8.6,0,0,195,78,104,3,0,167,84,4,0,0,0,1,0,0,y
19594,3235,0,9.1,0,0,32,80,104,3,0,167,84,4,0,0,0,1,0,0,g
19595,3235,1,9.2,0,0,32,80,105,3,0,167,84,4,1,0,0,0,0,0,g
19596,3235,1,9.3,0,0,195,80,106,3,0,167,84,4,1,0,0,0,0,0,g
19597,3235,1,9.4,0,0,32,80,107,3,0,167,84,4,1,0,0,0,0,0,g
19598,3235,1,9.5,0,0,195,80,108,3,0,167,84,4,1,0,0,0,0,0,g
19599,3235,1,9.6,0,0,32,80,109,3,0,167,84,4,1,0,0,0,0,0,g
19600,3236,4,10.1,0,0,32,251,113,3,0,167,84,4,0,0,0,0,1,0,y
19601,3236,2,10.2,n,1,32,251,115,3,0,167,84,4,1,0,0,0,0,0,y
19602,3236,4,10.2,0,0,195,251,119,3,0,167,84,4,0,0,0,0,1,0,y
19603,3236,1,10.3,0,0,195,251,120,3,0,167,84,4,1,0,0,0,0,0,y
19604,3236,0,10.4,0,0,32,251,120,3,0,167,84,4,0,0,0,1,0,0,y
19605,3236,0,10.5,0,0,32,251,120,3,0,167,84,4,0,0,0,1,0,0,y
19606,3236,1,10.6,0,0,32,251,121,3,0,167,84,4,1,0,0,0,0,0,y
19607,3237,0,11.1,0,0,32,81,121,3,0,167,84,4,0,0,0,1,0,0,g
19608,3237,1,11.2,0,0,32,81,122,3,0,167,84,4,1,0,0,0,0,0,g
19609,3237,6,11.3,0,0,195,81,128,3,0,167,84,4,0,0,0,0,0,1,g
19610,3237,1,11.4,0,0,195,81,129,3,0,167,84,4,1,0,0,0,0,0,g
19611,3237,0,11.5,0,0,32,81,129,3,0,167,84,4,0,0,0,1,0,0,g
19612,3237,1,11.6,0,0,32,81,130,3,0,167,84,4,1,0,0,0,0,0,g
19613,3238,1,12.1,0,0,32,251,131,3,0,167,84,4,1,0,0,0,0,0,y
19614,3238,1,12.2,0,0,195,251,132,3,0,167,84,4,1,0,0,0,0,0,y
19615,3238,0,12.3,0,0,32,251,132,3,0,167,84,4,0,0,0,1,0,0,y
19616,3238,1,12.4,0,0,32,251,133,3,0,167,84,4,1,0,0,0,0,0,y
19617,3238,1,12.5,0,0,195,251,134,3,0,167,84,4,1,0,0,0,0,0,y
19618,3238,1,12.6,0,0,32,251,135,3,0,167,84,4,1,0,0,0,0,0,y
19619,3239,1,13.1,0,0,32,229,136,3,0,167,84,4,1,0,0,0,0,0,g
19620,3239,0,13.2,0,0,195,229,136,3,0,167,84,4,0,0,0,1,0,0,g
19621,3239,1,13.3,0,0,195,229,137,3,0,167,84,4,1,0,0,0,0,0,g
19622,3239,1,13.4,0,0,32,229,138,3,0,167,84,4,1,0,0,0,0,0,g
19623,3239,6,13.5,0,0,195,229,144,3,0,167,84,4,0,0,0,0,0,1,g
19624,3239,1,13.6,0,0,195,229,145,3,0,167,84,4,1,0,0,0,0,0,g
19625,3240,0,14.1,0,0,195,251,145,3,0,167,84,4,0,0,0,1,0,0,y
19626,3240,1,14.2,0,0,195,251,146,3,0,167,84,4,1,0,0,0,0,0,y
19627,3240,1,14.3,0,0,32,251,147,3,0,167,84,4,1,0,0,0,0,0,y
19628,3240,1,14.4,0,0,195,251,148,3,0,167,84,4,1,0,0,0,0,0,y
19629,3240,1,14.5,0,0,32,251,149,3,0,167,84,4,1,0,0,0,0,0,y
19630,3240,1,14.6,0,0,195,251,150,3,0,167,84,4,1,0,0,0,0,0,y
19631,3241,1,15.1,0,0,195,81,151,3,0,167,84,4,1,0,0,0,0,0,g
19632,3241,1,15.2,0,0,32,81,152,3,0,167,84,4,1,0,0,0,0,0,g
19633,3241,0,15.3,0,0,195,81,152,3,0,167,84,4,0,0,0,1,0,0,g
19634,3241,1,15.4,0,0,195,81,153,3,0,167,84,4,1,0,0,0,0,0,g
19635,3241,1,15.5,0,0,32,81,154,3,0,167,84,4,1,0,0,0,0,0,g
19636,3241,1,15.6,0,0,195,81,155,3,0,167,84,4,1,0,0,0,0,0,g
19637,3242,4,16.1,0,0,195,78,159,3,0,167,84,4,0,0,0,0,1,0,y
19638,3242,0,16.2,0,0,195,78,159,3,0,167,84,4,0,0,0,1,0,0,y
19639,3242,0,16.3,0,0,195,78,159,3,0,167,84,4,0,0,0,1,0,0,y
19640,3242,1,16.4,0,0,195,78,160,3,0,167,84,4,1,0,0,0,0,0,y
19641,3242,0,16.5,0,0,32,78,160,4,1,167,84,4,0,0,0,1,0,0,y
19642,3242,0,16.6,0,0,33,78,160,4,0,167,84,4,0,0,0,1,0,0,y
19643,3243,6,17.1,0,0,195,81,166,4,0,167,84,4,0,0,0,0,0,1,g
19644,3243,0,17.2,0,0,195,81,166,4,0,167,84,4,0,0,0,1,0,0,g
19645,3243,2,17.3,0,0,195,81,168,4,0,167,84,4,0,1,0,0,0,0,g
19646,3243,4,17.4,0,0,195,81,172,4,0,167,84,4,0,0,0,0,1,0,g
19647,3243,4,17.5,0,0,195,81,176,4,0,167,84,4,0,0,0,0,1,0,g
19648,3243,0,17.6,0,0,195,81,176,5,1,167,84,4,0,0,0,1,0,0,g
19649,3244,0,18.1,0,0,33,78,176,5,0,167,84,4,0,0,0,1,0,0,y
19650,3244,2,18.2,0,0,33,78,178,5,0,167,84,4,0,1,0,0,0,0,y
19651,3244,0,18.3,0,0,33,78,178,5,0,167,84,4,0,0,0,1,0,0,y
19652,3244,4,18.4,0,0,33,78,182,5,0,167,84,4,0,0,0,0,1,0,y
19653,3244,4,18.5,0,0,33,78,186,5,0,167,84,4,0,0,0,0,1,0,y
19654,3244,1,18.6,0,0,33,78,187,5,0,167,84,4,1,0,0,0,0,0,y
19655,3245,6,19.1,0,0,33,229,193,5,0,167,84,4,0,0,0,0,0,1,g
19656,3245,0,19.2,0,0,33,229,193,5,0,167,84,4,0,0,0,1,0,0,g
19657,3245,1,19.3,0,0,33,229,194,5,0,167,84,4,1,0,0,0,0,0,g
19658,3245,4,19.4,0,0,226,229,198,5,0,167,84,4,0,0,0,0,1,0,g
19659,3245,4,19.5,0,0,226,229,202,5,0,167,84,4,0,0,0,0,1,0,g
19660,3245,1,19.6,0,0,226,229,203,5,0,167,84,4,1,0,0,0,0,0,g
19661,3246,0,0.1,0,0,71,36,0,0,0,168,84,4,0,0,0,1,0,0,y
19662,3246,0,0.2,0,0,71,36,0,0,0,168,84,4,0,0,0,1,0,0,y
19663,3246,1,0.3,0,0,71,36,1,0,0,168,84,4,1,0,0,0,0,0,y
19664,3246,1,0.4,0,0,72,36,2,0,0,168,84,4,1,0,0,0,0,0,y
19665,3246,4,0.5,0,0,71,36,6,0,0,168,84,4,0,0,0,0,1,0,y
19666,3246,1,0.6,0,0,71,36,7,0,0,168,84,4,1,0,0,0,0,0,y
19667,3247,0,1.1,0,0,71,198,7,0,0,168,84,4,0,0,0,1,0,0,g
19668,3247,1,1.2,0,0,71,198,8,0,0,168,84,4,1,0,0,0,0,0,g
19669,3247,0,1.3,0,0,72,198,8,0,0,168,84,4,0,0,0,1,0,0,g
19670,3247,6,1.4,0,0,72,198,14,0,0,168,84,4,0,0,0,0,0,1,g
19671,3247,1,1.5,0,0,72,198,15,0,0,168,84,4,1,0,0,0,0,0,g
19672,3247,1,1.6,0,0,71,198,16,0,0,168,84,4,1,0,0,0,0,0,g
19673,3248,0,2.1,0,0,71,36,16,0,0,168,84,4,0,0,0,1,0,0,y
19674,3248,4,2.2,0,0,71,36,20,0,0,168,84,4,0,0,0,0,1,0,y
19675,3248,0,2.3,0,0,71,36,20,0,0,168,84,4,0,0,0,1,0,0,y
19676,3248,1,2.4,0,0,71,36,21,0,0,168,84,4,1,0,0,0,0,0,y
19677,3248,0,2.5,0,0,72,36,21,0,0,168,84,4,0,0,0,1,0,0,y
19678,3248,4,2.6,0,0,72,36,25,0,0,168,84,4,0,0,0,0,1,0,y
19679,3249,6,3.1,0,0,71,198,31,0,0,168,84,4,0,0,0,0,0,1,g
19680,3249,6,3.2,0,0,71,198,37,0,0,168,84,4,0,0,0,0,0,1,g
19681,3249,0,3.3,0,0,71,198,37,0,0,168,84,4,0,0,0,1,0,0,g
19682,3249,6,3.4,0,0,71,198,43,0,0,168,84,4,0,0,0,0,0,1,g
19683,3249,0,3.5,0,0,71,198,43,0,0,168,84,4,0,0,0,1,0,0,g
19684,3249,1,3.6,0,0,71,198,44,0,0,168,84,4,1,0,0,0,0,0,g
19685,3250,1,4.1,0,0,71,35,45,0,0,168,84,4,1,0,0,0,0,0,y
19686,3250,0,4.2,0,0,72,35,45,0,0,168,84,4,0,0,0,1,0,0,y
19687,3250,0,4.3,0,0,72,35,45,0,0,168,84,4,0,0,0,1,0,0,y
19688,3250,4,4.4,0,0,72,35,49,0,0,168,84,4,0,0,0,0,1,0,y
